time_aest,model,level,segment_number,element_id,cell_number_one_based,cell_x,cell_y,segment_length_m,normal_x,normal_y,tuflow_water_level_m,schism_water_level_m,common_surface_z_m,common_bed_z_m,target_z_m,normal_velocity_inward_positive_ms,salinity_psu,temperature_degC,salt_advection_index_psu_ms,valid_support
2011-05-05 03:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0494211912,0.0574940796,0.0534576354,-1.7694287714,-0.8579855680,-0.2663240903,21.9769881709,17.5457761825,-5.8530013825,2
2011-05-05 04:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0308240652,-0.0226599825,-0.0267420239,-1.7694287714,-0.8980853976,-0.2799880730,21.1505300812,17.3396546031,-5.9218961609,2
2011-05-05 05:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0901656151,-0.0819762574,-0.0860709362,-1.7694287714,-0.9277498538,-0.2954597910,20.3244463342,17.1591937741,-6.0050566666,2
2011-05-05 06:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1406714916,-0.1314557161,-0.1360636038,-1.7694287714,-0.9527461876,-0.3061915037,19.7694341983,17.0341903654,-6.0532327836,2
2011-05-05 07:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1502687931,-0.1415875256,-0.1459281593,-1.7694287714,-0.9576784654,-0.2886487399,19.5104658639,16.9788239290,-5.6316713868,2
2011-05-05 08:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1302820444,-0.1214522912,-0.1258671678,-1.7694287714,-0.9476479696,-0.2611697573,20.4800347524,17.1640761643,-5.3487657062,2
2011-05-05 09:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0803406239,-0.0724796978,-0.0764101608,-1.7694287714,-0.9229194661,-0.2280975151,23.4035122304,17.7249719365,-5.3382829838,2
2011-05-05 10:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0002809763,0.0053319738,0.0025254988,-1.7694287714,-0.8834516363,-0.1673830935,27.0798317914,18.4402781183,-4.5327060158,2
2011-05-05 11:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0794854164,0.0833433226,0.0814143695,-1.7694287714,-0.8440072009,-0.1116114641,30.3314381872,19.0858533717,-3.3853362245,2
2011-05-05 12:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1396898031,0.1432289205,0.1414593618,-1.7694287714,-0.8139847048,-0.1102029282,30.6869389105,19.1699554566,-3.3817905258,2
2011-05-05 13:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1697494984,0.1744846333,0.1721170659,-1.7694287714,-0.7986558528,-0.1498150506,28.9546059576,18.8628207865,-4.3378357557,2
2011-05-05 14:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1696581841,0.1757546608,0.1727064224,-1.7694287714,-0.7983611745,-0.1880125779,26.6128740245,18.4357414220,-5.0035550511,2
2011-05-05 15:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1190142632,0.1266428579,0.1228285605,-1.7694287714,-0.8233001054,-0.2341365128,23.7047570013,17.8618655218,-5.5501491419,2
2011-05-05 16:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0494828224,0.0570058983,0.0532443604,-1.7694287714,-0.8580922055,-0.2598190865,22.2198068724,17.5197625637,-5.7731299233,2
2011-05-05 17:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0106048584,-0.0029404296,-0.0067726440,-1.7694287714,-0.8881007077,-0.2652962285,21.9204639107,17.3981768240,-5.8154164021,2
2011-05-05 18:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0608069897,-0.0524138435,-0.0566104166,-1.7694287714,-0.9130195940,-0.2834637645,21.3102490811,17.2150439924,-6.0406834272,2
2011-05-05 19:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0903894901,-0.0822972043,-0.0863433472,-1.7694287714,-0.9278860593,-0.2837267330,20.9078941541,17.0760645810,-5.9321285031,2
2011-05-05 20:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0802611113,-0.0721735807,-0.0762173460,-1.7694287714,-0.9228230587,-0.2580985409,21.2354191551,17.0991575159,-5.4808306998,2
2011-05-05 21:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0403820276,-0.0325876184,-0.0364848230,-1.7694287714,-0.9029567972,-0.2261634070,23.2793716326,17.4787368298,-5.2649420016,2
2011-05-05 22:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0298954248,0.0355810068,0.0327382158,-1.7694287714,-0.8683452778,-0.1771254284,26.7205705776,18.1564477312,-4.7328925109,2
2011-05-05 23:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0896029472,0.0941516756,0.0918773114,-1.7694287714,-0.8387757300,-0.1397677941,29.1088422487,18.6179062004,-4.0684786689,2
2011-05-06 00:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1497272253,0.1542004415,0.1519638334,-1.7694287714,-0.8087324690,-0.1364024500,29.1696340413,18.5891636200,-3.9788095485,2
2011-05-06 01:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1795096397,0.1853256063,0.1824176230,-1.7694287714,-0.7935055742,-0.1752548261,27.4756827822,18.2193165550,-4.8152460091,2
2011-05-06 02:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1695617437,0.1765228148,0.1730422793,-1.7694287714,-0.7981932460,-0.2145442704,25.1583874254,17.6995615182,-5.3975878746,2
2011-05-06 03:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1095299721,0.1170572105,0.1132935913,-1.7694287714,-0.8280675900,-0.2519354595,22.5447307500,17.0392348860,-5.6798171002,2
2011-05-06 04:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0396819115,0.0473355845,0.0435087480,-1.7694287714,-0.8629600117,-0.2700633378,21.4775838714,16.7053219180,-5.8003079883,2
2011-05-06 05:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0506517887,-0.0432370649,-0.0469444268,-1.7694287714,-0.9081865991,-0.2733348861,20.2109218319,16.3257149753,-5.5243500176,2
2011-05-06 06:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1203788519,-0.1124163563,-0.1163976041,-1.7694287714,-0.9429131877,-0.2884807954,19.0666561931,15.9977536594,-5.5003641436,2
2011-05-06 07:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1605209112,-0.1512478650,-0.1558843881,-1.7694287714,-0.9626565798,-0.3059277358,19.0141204068,15.9712020910,-5.8169468041,2
2011-05-06 08:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1704115868,-0.1613513037,-0.1658814452,-1.7694287714,-0.9676551083,-0.2915460946,18.7310632001,15.8989379190,-5.4609683229,2
2011-05-06 09:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1301188469,-0.1216323667,-0.1258756068,-1.7694287714,-0.9476521891,-0.2434428805,20.9657699168,16.4530995775,-5.1039674203,2
2011-05-06 10:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0501220226,-0.0435131653,-0.0468175940,-1.7694287714,-0.9081231827,-0.1920835658,24.9853211761,17.4681488762,-4.7992695844,2
2011-05-06 11:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0297442675,0.0347444439,0.0322443557,-1.7694287714,-0.8685922078,-0.1500455777,27.9550386196,18.2327292510,-4.1945299200,2
2011-05-06 12:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1200001240,0.1229704179,0.1214852710,-1.7694287714,-0.8239717502,-0.0936277784,30.8214426277,18.9666448766,-2.8857431994,2
2011-05-06 13:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1793006659,0.1835452510,0.1814229584,-1.7694287714,-0.7940029065,-0.1189880135,30.2710763689,18.8394668977,-3.6018952441,2
2011-05-06 14:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1996399164,0.2048408730,0.2022403947,-1.7694287714,-0.7835941883,-0.1625392490,28.3270498704,18.3766608168,-4.6042574126,2
2011-05-06 15:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1795216799,0.1859423497,0.1827320148,-1.7694287714,-0.7933483783,-0.1966352899,25.6047548651,17.6919766371,-5.0347983945,2
2011-05-06 16:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1196762323,0.1265936328,0.1231349326,-1.7694287714,-0.8231469194,-0.2415775624,23.3243238369,17.0383987074,-5.6346332965,2
2011-05-06 17:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0498329401,0.0570545585,0.0534437493,-1.7694287714,-0.8579925110,-0.2633821431,21.6803596787,16.4818049056,-5.7102195950,2
2011-05-06 18:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0103139877,-0.0027305165,-0.0065222521,-1.7694287714,-0.8879755117,-0.2707428491,21.3665936736,16.2872566439,-5.7848524476,2
2011-05-06 19:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0706890821,-0.0620878397,-0.0663884609,-1.7694287714,-0.9179086161,-0.2940464217,20.4120751063,15.9452703935,-6.0020976435,2
2011-05-06 20:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1004542112,-0.0918804997,-0.0961673555,-1.7694287714,-0.9327980634,-0.2926849051,19.9857253601,15.7816629656,-5.8495201313,2
2011-05-06 21:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0801932812,-0.0718895935,-0.0760414373,-1.7694287714,-0.9227351044,-0.2546845889,20.7654643400,15.9759194318,-5.2886437491,2
2011-05-06 22:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0204015970,-0.0128430995,-0.0166223483,-1.7694287714,-0.8930255598,-0.2120570125,23.6861768123,16.7602592375,-5.0228198919,2
2011-05-06 23:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0496913195,0.0550917401,0.0523915298,-1.7694287714,-0.8585186208,-0.1639029863,27.4030936602,17.7686345968,-4.4914488843,2
2011-05-07 00:00:00,SCHISM,Mid-depth,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1297701597,0.1339072147,0.1318386872,-1.7694287714,-0.8187950421,-0.1246795922,29.4169826587,18.3014760832,-3.6676974017,2
2011-05-01 01:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0205991268,-0.0185383344,-0.0195687306,-3.7497236755,-1.8846462031,-0.1151778917,17.4023152652,19.9418360293,-2.0043619838,4
2011-05-01 02:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0711417198,-0.0693151545,-0.0702284372,-3.7497236755,-1.9099760563,-0.0967440473,11.5086927611,19.8899481232,-1.1133975163,4
2011-05-01 03:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.1002633572,-0.0997280575,-0.0999957073,-3.7497236755,-1.9248596914,-0.0539352822,10.4034222462,19.8399707986,-0.5611115147,4
2011-05-01 04:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.1108100414,-0.1007112792,-0.1057606603,-3.7497236755,-1.9277421679,-0.2473153115,15.1824271256,19.8585422311,-3.7548466935,4
2011-05-01 05:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0903069973,-0.0845656294,-0.0874363133,-3.7497236755,-1.9185799944,-0.1579105238,24.3951575876,19.8931186173,-3.8522521127,4
2011-05-01 06:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0305204391,-0.0253926191,-0.0279565291,-3.7497236755,-1.8888401023,-0.1418809513,26.3659614200,19.8930168180,-3.7408276869,4
2011-05-01 07:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0292770863,0.0333725488,0.0313248175,-3.7497236755,-1.8591994290,-0.1183486747,28.9305499261,19.9045174471,-3.4238922432,4
2011-05-01 08:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0893003941,0.0921947042,0.0907475491,-3.7497236755,-1.8294880632,-0.0913270162,30.9541635405,19.9151788859,-2.8269513964,4
2011-05-01 09:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1293463707,0.1325352475,0.1309408091,-3.7497236755,-1.8093914332,-0.1078516403,30.6164551822,19.9025755650,-3.3020349103,4
2011-05-01 10:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1395473480,0.1440134570,0.1417804025,-3.7497236755,-1.8039716365,-0.1505904969,28.7773537160,19.8882556371,-4.3335959942,4
2011-05-01 11:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1296374798,0.1346854277,0.1321614537,-3.7497236755,-1.8087811109,-0.1540291397,27.2884993053,19.8743476247,-4.2032240715,4
2011-05-01 12:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0796906948,0.0861661924,0.0829284436,-3.7497236755,-1.8333976160,-0.2060208926,25.0377430590,19.8295807383,-5.1582981740,4
2011-05-01 13:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0198569298,0.0269839535,0.0234204416,-3.7497236755,-1.8631516169,-0.2258324904,24.1718641856,19.8043189732,-5.4587922857,4
2011-05-01 14:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0303206444,-0.0223165493,-0.0263185969,-3.7497236755,-1.8880211362,-0.2364691153,23.4084582823,19.7859492603,-5.5353774207,4
2011-05-01 15:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0700819492,-0.0619473293,-0.0660146393,-3.7497236755,-1.9078691574,-0.2467093567,22.6729658590,19.7691270268,-5.5936328207,4
2011-05-01 16:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0802743435,-0.0721888814,-0.0762316125,-3.7497236755,-1.9129776440,-0.2213735589,22.9390591273,19.7682922997,-5.0781011567,4
2011-05-01 17:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0703711510,-0.0627375492,-0.0665543501,-3.7497236755,-1.9081390128,-0.1991802302,24.2112675211,19.7755851478,-4.8224058394,4
2011-05-01 18:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0205280781,-0.0145780157,-0.0175530469,-3.7497236755,-1.8836383612,-0.1614742545,27.3765801053,19.8118185324,-4.4206128643,4
2011-05-01 19:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0394909382,0.0431748102,0.0413328742,-3.7497236755,-1.8541954007,-0.1162968189,30.3026654726,19.8490251003,-3.5241035983,4
2011-05-01 20:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0994875431,0.1020506426,0.1007690929,-3.7497236755,-1.8244772913,-0.0866567265,31.6546759394,19.8565232238,-2.7430905942,4
2011-05-01 21:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1497817039,0.1523543603,0.1510680321,-3.7497236755,-1.7993278217,-0.0970531557,31.1949446414,19.8225487639,-3.0275678190,4
2011-05-01 22:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1696009636,0.1737303994,0.1716656815,-3.7497236755,-1.7890289970,-0.1403048805,29.5180381541,19.7637607603,-4.1415248166,4
2011-05-01 23:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1495447159,0.1548359532,0.1521903345,-3.7497236755,-1.7987666705,-0.1633759591,27.3400985222,19.6752667357,-4.4667148188,4
2011-05-02 00:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0996108055,0.1061844608,0.1028976332,-3.7497236755,-1.8234130212,-0.2064245886,25.3373037557,19.5772452008,-5.2302425042,4
2011-05-02 01:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0300977230,0.0372017911,0.0336497571,-3.7497236755,-1.8580369592,-0.2367407543,24.0324225047,19.5044975562,-5.6894538318,4
2011-05-02 02:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0300672054,-0.0220964790,-0.0260818422,-3.7497236755,-1.8879027589,-0.2451678148,23.3114567760,19.4608927507,-5.7152189183,4
2011-05-02 03:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0803322792,-0.0715464695,-0.0759393744,-3.7497236755,-1.9128315250,-0.2572800438,22.5549924312,19.4229453455,-5.8029494398,4
2011-05-02 04:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.1104068756,-0.1017206083,-0.1060637420,-3.7497236755,-1.9278937088,-0.2467742200,22.2042408742,19.3983479624,-5.4794342233,4
2011-05-02 05:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.1102924347,-0.1020053212,-0.1061488779,-3.7497236755,-1.9279362767,-0.2155502594,22.7927045813,19.4094840561,-4.9129733855,4
2011-05-02 06:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0803122520,-0.0732872030,-0.0767997275,-3.7497236755,-1.9132617015,-0.1805968874,25.2732462366,19.5017168633,-4.5642696045,4
2011-05-02 07:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,-0.0203540325,-0.0154686828,-0.0179113576,-3.7497236755,-1.8838175166,-0.1453603736,28.4050632262,19.6293578137,-4.1289706021,4
2011-05-02 08:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0491893291,0.0524196964,0.0508045128,-3.7497236755,-1.8494595814,-0.0942745590,31.1818048424,19.7536990209,-2.9396509015,4
2011-05-02 09:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1094849110,0.1115454690,0.1105151900,-3.7497236755,-1.8196042428,-0.0733929231,32.3089387048,19.8016604350,-2.3712474540,4
2011-05-02 10:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1497340202,0.1521564322,0.1509452262,-3.7497236755,-1.7993892247,-0.0959574610,31.4612986319,19.7511887492,-3.0189463370,4
2011-05-02 11:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1596033573,0.1637236524,0.1616635049,-3.7497236755,-1.7940300853,-0.1411647365,29.5192426895,19.6658164848,-4.1670761155,4
2011-05-02 12:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.1395633221,0.1447836249,0.1421734735,-3.7497236755,-1.8037751010,-0.1589303125,27.2817591266,19.5519553817,-4.3358985047,4
2011-05-02 13:00:00,SCHISM,Mid-depth,2,1367,1367,159.0749194015,-31.3583710132,75.6176909614,0.4142818380,-0.9101486465,0.0898654461,0.0960548503,0.0929601482,-3.7497236755,-1.8283817637,-0.2047677289,25.4979778864,19.4436553463,-5.2211630231,4
